 TMW the  discord keeps crashing the iOS app because it can't deal with the 1200+ messages to display since you went to bed ... ;_;,"[0.0, 0.0]","[0.0, 0.899, 0.101]",1
" ""If anyone on team Valor wants to join a group chat for Red","[0.1, 0.05]","[0.167, 0.833, 0.0]",2
 Hammer ; Chisel Inc.Discord - Chat for Gamers,"[0.0, 0.0]","[0.0, 1.0, 0.0]",1
 We just started up a new unofficial  chat using Discord. There's even an app to chat on the go!,"[0.17045454545454544, 0.45454545454545453]","[0.0, 0.85, 0.15]",1
  We just started up a new unofficial  chat using Discord. There's even an app to chat on the go!,"[0.17045454545454544, 0.45454545454545453]","[0.0, 0.85, 0.15]",1
" "" im on windows 7","[0.0, 0.0]","[0.0, 1.0, 0.0]",2
" "" the discord desktop app wont open","[0.0, 0.5]","[0.0, 0.649, 0.351]",2
 OpenFeint Founder Jason Citron Returns T  ,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
" "" link your discord to twitch","[0.0, 0.0]","[0.0, 0.597, 0.403]",3
 Hey so  I've deleted discord cuz it broke and tried to reinstall the app but it won't let me. Do I have to buy it dinner first?,"[0.25, 0.3333333333333333]","[0.0, 0.861, 0.139]",1
" ""We have a fine group of people in the discord app chat. Lot's of great conversation happening and I love it. Next step","[0.4291666666666667, 0.4625]","[0.339, 0.57, 0.091]",3
" ""  We have a fine group of people in the discord app chat. Lot's of great conversation happening and I love it. Next step","[0.4291666666666667, 0.4625]","[0.339, 0.57, 0.091]",3
  are you going to be doing this again?with the discord app?,"[0.0, 0.0]","[0.0, 0.766, 0.234]",1
" ""Dear anyone talking to me on Skype","[0.0, 0.0]","[0.302, 0.698, 0.0]",1
  I made a muscle art chat! you can join using a new chat/IM app known as Discord.,"[0.13636363636363635, 0.45454545454545453]","[0.128, 0.698, 0.174]",3
 We need to get Discord as a Xbox App Then no one will have failure of communication from skype ,"[-0.3166666666666667, 0.3]","[0.0, 0.647, 0.353]",1
  Discord App ( ),"[0.0, 0.0]","[0.0, 0.27, 0.73]",2
" "" For now","[0.0, 0.0]","[0.0, 1.0, 0.0]",2
  We need to get Discord as a Xbox App Then no one will have failure of communication from skype,"[-0.3166666666666667, 0.3]","[0.0, 0.647, 0.353]",1
  Vote it up on  You can use a 3rd party app for that in the meantime.,"[0.0, 0.0]","[0.162, 0.838, 0.0]",1
" "" after trying to update the desktop app","[0.0, 0.0]","[0.0, 1.0, 0.0]",2
" "" Tried to open the discord app about 30 mins ago","[0.0, 0.5]","[0.0, 0.769, 0.231]",2
  What OS and version of Discord is this happening on? Web app or desktop client?,"[0.0, 0.0]","[0.0, 0.821, 0.179]",2
if the discord app works on my phone I will,"[0.0, 0.0]","[0.0, 0.748, 0.252]",2
  Try whitelisting Discord with your anti virus and then reinstall the app. The AV is nuking one of the files.,"[0.0, 0.0]","[0.0, 0.783, 0.217]",1
  i downloaded the discord app,"[0.0, 0.0]","[0.0, 0.526, 0.474]",2
  pls text me on discord or add me as a friend because i just got the app and i dont know anyone to text with it and i got it .,"[0.0, 0.0]","[0.149, 0.762, 0.089]",1
" "" got discord on my desktop","[0.0, 0.0]","[0.0, 0.597, 0.403]",2
 so my bro asked me to install discord app and he named our server as daehyun best 'girl' and he used dh's pic rip ,"[1.0, 0.3]","[0.145, 0.761, 0.093]",1
 So sad when I only use this app to get husbando discord pictures ,"[-0.25, 1.0]","[0.0, 0.621, 0.379]",1
  Umm they called it Discord? Unless they named their app that because they knew people would argue over it.XD,"[0.0, 0.0]","[0.0, 0.769, 0.231]",2
" "" Discord isn't recognizing any mic / headphones. Can you try replugging in your hardware","[0.0, 0.0]","[0.0, 0.816, 0.184]",1
" "" wow just grow up and move on","[0.1, 1.0]","[0.388, 0.612, 0.0]",3
 Join our Pokemon GO DiscordDownload the APP -  this invite code when you hit Join Server: 8HhAfSD,"[0.0, 0.0]","[0.321, 0.679, 0.0]",1
 there's a discord app.,"[0.0, 0.0]","[0.0, 0.426, 0.574]",1
" ""Finally set up the Discord app to actually be able to follow notifications. If you want to summon me","[0.25, 0.8125]","[0.062, 0.81, 0.129]",3
  lol I mentioned that in discord a few weeks ago that it would be cool to have a their own app for pc instead of Facebook,"[0.3875, 0.6125]","[0.183, 0.719, 0.097]",1
" "" no seems to do the exact same thing as the normal discord app","[0.13333333333333333, 0.3416666666666666]","[0.0, 0.692, 0.308]",1
  Try this version of the app ,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
" "" You linked to getting the discord app","[0.0, 0.0]","[0.0, 0.69, 0.31]",1
" "" hey guys","[0.0, 0.0]","[0.0, 1.0, 0.0]",2
 Accident open discord app,"[0.0, 0.5]","[0.0, 0.256, 0.744]",2
 Mobile Discord app of the year ,"[0.0, 0.0]","[0.0, 0.649, 0.351]",1
  does discord have an app?,"[0.0, 0.0]","[0.0, 0.597, 0.403]",1
  When will mobile users be able to access server settings within the Discord app? *FeelsBadMan*,"[0.5, 0.625]","[0.0, 0.838, 0.162]",2
 Had to change my Discord app icon to you,"[0.0, 0.0]","[0.0, 0.748, 0.252]",1
there's this app called discord,"[0.0, 0.0]","[0.0, 0.597, 0.403]",2
  I got a random update just now for the discord app and when i updated it crashed discord and java died. I cant reinstal the app,"[-0.5, 0.5]","[0.0, 0.679, 0.321]",1
  having an issue with the discord app for IOS.  App icon shows two notifications and when i load the app it just says connecting,"[0.0, 0.0]","[0.0, 0.891, 0.109]",1
" "" I am having issues with discord on my computer and the app on my phone","[0.0, 0.0]","[0.0, 0.828, 0.172]",1
" ""Happy we have applied  for a Sponcership we hope we can work together","[0.8, 1.0]","[0.398, 0.602, 0.0]",3
" "" My discord is stuck in the connection screen. I've restarted my computer and internet","[0.0, 0.0]","[0.0, 0.719, 0.281]",1
 Discord App groups can be scary,"[-0.5, 1.0]","[0.0, 0.404, 0.596]",2
 is it worth it to download the discord app,"[0.3, 0.1]","[0.164, 0.603, 0.233]",3
" """"""Hey","[0.0, 0.0]","[0.0, 1.0, 0.0]",2
" ""  Happy we have applied  for a Sponcership we hope we can work together","[0.8, 1.0]","[0.398, 0.602, 0.0]",3
 With the discord mobile app I get all the messages people send in general for every channel I'm in. Whoa heck! Turn dat off,"[0.06250000000000003, 0.5]","[0.0, 0.88, 0.12]",1
 Finally got the discord app! Can't wait to join  and y'all and talk some wrestling. Anyone got a link to the chat?,"[0.0, 1.0]","[0.0, 0.796, 0.204]",2
 Any of you use and like/dislike the discord mobile app?,"[0.0, 0.0]","[0.0, 0.769, 0.231]",1
  hey guys/girls I cant install Discord app on my computer the software crashes everytime !!! i am not a newbie on computers help,"[0.0, 0.0]","[0.245, 0.755, 0.0]",1
" "" You should get one","[0.0, 0.0]","[0.0, 1.0, 0.0]",3
" "" Well","[0.0, 0.0]","[1.0, 0.0, 0.0]",2
 TILif you keep a video running in the Discord appthen close itthe video keeps running,"[0.0, 0.0]","[0.0, 0.828, 0.172]",2
  Is there any reason why iphone's discord app does not have landscape support yet? It's hard to write in a small device.,"[-0.27083333333333337, 0.4708333333333333]","[0.0, 0.739, 0.261]",1
" "" My friend invited me to a discord channle","[0.0, 0.0]","[0.294, 0.459, 0.248]",1
" "" Error on Reload or Toggle full screen","[0.35, 0.55]","[0.0, 0.69, 0.31]",2
  Reinstalling (trashing old  and rerunning freshly-downloaded Discord.dmg) did not fix,"[0.1, 0.2]","[0.0, 1.0, 0.0]",1
  Are there any plans for a W10 phone or a UWP app? I would love discord on my phone.,"[0.5, 0.6]","[0.201, 0.67, 0.129]",1
  Hello! I was wondering if you guys could help me since i'm having problems troubleshooting the Discord app.,"[0.0, 0.0]","[0.191, 0.563, 0.246]",2
 I got that discord app I'm zyrusha if anyone wants to add me.,"[0.2, 0.1]","[0.0, 0.803, 0.197]",1
" "" ayy","[0.0, 0.0]","[0.0, 1.0, 0.0]",2
  It's been like that a while now. Everyone's been using Discord as a secondary chat app because of this.,"[-0.3, 0.3]","[0.124, 0.743, 0.134]",2
" ""oooh same here","[0.0, 0.125]","[0.0, 1.0, 0.0]",2
 [app-request] Discord for SailfishOS...  ,"[0.0, 0.0]","[0.0, 0.526, 0.474]",1
" "" so my girlfriend decided to spam my DMs with endless heart emojis and now i can't start my discord app","[-0.125, 0.75]","[0.104, 0.781, 0.115]",1
  that invite for discord expired. Make a new one. I downloaded that app and I have to talk about this. ,"[0.13636363636363635, 0.45454545454545453]","[0.083, 0.777, 0.14]",2
  Haven't quite showered yet because my phone crashes whenever i try to turn on the discord app,"[0.0, 0.0]","[0.0, 0.847, 0.153]",1
" "" I fucking love discord","[0.5, 0.6]","[0.53, 0.118, 0.352]",3
 Please add me  app! My username is Ariki_Rastavara,"[0.0, 0.0]","[0.27, 0.73, 0.0]",2
  got too many apps LOL im in discord app,"[0.65, 0.6]","[0.267, 0.529, 0.204]",1
  Don't check the Discord. Just uninstall the app and don't come back.,"[0.0, 0.0]","[0.17, 0.83, 0.0]",1
  bro download the app ' Discord ' and tell me when u do imma get u in the slaughterhouse chat system it's sweet dude,"[0.35, 0.65]","[0.127, 0.759, 0.114]",1
 We officially put out a discord server link that won't expire be sure to check it out. Sorry for the last fairly new to this app.,"[0.03409090909090909, 0.6025252525252525]","[0.0, 0.787, 0.213]",1
" "" Oh","[0.0, 0.0]","[0.0, 1.0, 0.0]",2
  um... I can't get onto Discord.... I need the Auth Code..... its not on my app Am I screwed?,"[0.0, 0.0]","[0.0, 0.824, 0.176]",2
  I had 2 notifications from discord but it didn't show up on the badge app icon. Weird,"[-0.5, 1.0]","[0.0, 0.769, 0.231]",1
 Absolute Discord Prerelease Map Released!: Enterplay has released their Equestria Girls app for iOS.,"[0.25, 0.9]","[0.0, 0.813, 0.187]",1
" ""No fucking way","[0.3, 0.8]","[0.0, 0.476, 0.524]",2
" "" maybe a widgets app would be cool","[0.35, 0.65]","[0.315, 0.685, 0.0]",1
All of the issues. xD; The main one is that the Discord app won't open for me. ,"[0.08333333333333333, 0.41666666666666663]","[0.177, 0.698, 0.126]",2
" ""i just typed """"discourse"""" instead of """"discord"""" to open up the app""","[0.0, 0.5]","[0.0, 1.0, 0.0]",1
" ""  i just typed """"discourse"""" instead of """"discord"""" to open up the app""","[0.0, 0.5]","[0.0, 1.0, 0.0]",2
  Does the app have access to your mic under OS Settings ; Discord?,"[0.0, 0.0]","[0.0, 0.803, 0.197]",1
" "" I got the Discord app installed on my tablet. To add me","[0.0, 0.0]","[0.0, 0.787, 0.213]",1
 Wsh i can talk in discord more but my app crashes every 2 minutes,"[0.5, 0.5]","[0.0, 0.856, 0.144]",1
" "" There's a beta Android app","[0.0, 0.0]","[0.0, 1.0, 0.0]",3
 So if you quit the discord app on deliveries yesterday but there was no dog today :(,"[-0.75, 1.0]","[0.0, 0.622, 0.378]",2
" ""when niggas are saying """"discord is gay"""" I always thought they're talking about me but they're really talking about that fucking chatting app""","[0.005555555555555573, 0.5277777777777778]","[0.0, 0.925, 0.075]",1
  discord is gay not the app,"[0.4166666666666667, 0.5833333333333334]","[0.0, 0.649, 0.351]",1
 third party discord app that plays playlists?,"[0.0, 0.0]","[0.412, 0.351, 0.237]",1
  third party discord app that plays playlists?,"[0.0, 0.0]","[0.412, 0.351, 0.237]",1
  DM? that suppose to be that discord app i heard about?,"[0.0, 0.0]","[0.0, 0.746, 0.254]",2
responses havent gone out yet I saw someone say in Discord they got confirmation email their app worked I didnt get that,"[0.0, 0.0]","[0.0, 0.876, 0.124]",1
  W10 has a native Xbox app and I used to be able to add it manually to Discord to show it was open. ,"[0.25, 0.5625]","[0.0, 0.881, 0.119]",1
" "" I can connect to discord","[0.0, 0.0]","[0.0, 0.526, 0.474]",2
" "" For mobile","[0.0, 0.0]","[0.0, 1.0, 0.0]",2
" "" We are all on discord","[0.0, 0.0]","[0.0, 0.597, 0.403]",1
 i hope discord servers crash this app isn't updating,"[0.0, 0.0]","[0.218, 0.376, 0.406]",1
" "" Discord won't load for me.  It starts","[0.0, 0.0]","[0.0, 0.69, 0.31]",1
 We're trying  tonight! download it and Join Us! EST on  and ,"[0.0, 0.0]","[0.218, 0.782, 0.0]",1
  We're trying  tonight! download it and Join Us! EST on  and ,"[0.0, 0.0]","[0.218, 0.782, 0.0]",1
" "" If you restart your system","[0.0, 0.0]","[0.0, 1.0, 0.0]",3
  I'm on phone discord right now so when you were looking I might have not been in the app and it looked like I wasn't there,"[0.2857142857142857, 0.5357142857142857]","[0.092, 0.809, 0.099]",2
 We now have a Discord server! Discord is a great communication app for gamers like us. Join us! ,"[1.0, 0.75]","[0.364, 0.427, 0.209]",2
 NEW POST: [Request] Add Custom CSS and Themes to the Discord app via /r/jailbreak,"[-0.3068181818181818, 0.7272727272727273]","[0.0, 0.828, 0.172]",1
 [Request] Add Custom CSS and Themes to the Discord app via /r/jailbreak ,"[0.0, 0.0]","[0.0, 0.803, 0.197]",1
  Discord app is stuck on the connecting screen :p figured this would be the fastest way to contact you,"[0.75, 1.0]","[0.088, 0.705, 0.207]",1
 How the f do you sign out of the discord app so you are not online anymore.,"[0.0, 0.0]","[0.0, 0.847, 0.153]",1
  closing the app keeps it open. go to bottom right next to clock and click the up arrow and see discord option right click close.,"[0.14285714285714285, 0.3928571428571428]","[0.0, 0.899, 0.101]",2
 i got the discord app a while ago if we/re friends/mutuals add me i'm cloudstrife,"[0.0, 0.0]","[0.0, 0.816, 0.184]",1
Did you really just tweet me? I'm kinda freaking out. I love the Discord app.,"[0.35, 0.4]","[0.195, 0.546, 0.258]",1
  y'all ever use discord? Pretty nice chat room/voice app,"[0.425, 1.0]","[0.408, 0.408, 0.184]",1
 discord app shitting out again for no reason,"[0.0, 0.0]","[0.0, 0.394, 0.606]",1
  ohh.. yeah I kinda thought so...So um discord is an app??,"[0.0, 0.0]","[0.166, 0.603, 0.231]",2
- you can join it via Web Browser or get the App :),"[0.5, 1.0]","[0.342, 0.658, 0.0]",2
that app was such a battery hog. Discord or telegram would work so much better,"[0.25, 0.5]","[0.178, 0.671, 0.151]",2
  don't have discord the App Store won't let me download D;,"[0.0, 0.0]","[0.142, 0.566, 0.292]",1
  i have been having issues with the discord app for pc. I have uninstalled and reinstalled it and it just keeps loading.,"[0.0, 0.0]","[0.0, 0.876, 0.124]",1
  there is an instinct chat group on the app discord already ,"[0.0, 0.0]","[0.0, 0.787, 0.213]",1
" "" not that I know of","[0.0, 0.0]","[0.0, 1.0, 0.0]",2
 I support 'Develop an UWP/WP 8.1 App and XBO/X360/PS3/PS4 App' - what do you think? ,"[0.0, 0.0]","[0.184, 0.816, 0.0]",1
  can you send me another invite to the discord server? I accidentally left it because the app was open and my arm clicked me out,"[0.0, 0.25]","[0.058, 0.758, 0.184]",1
 bless discord for having a functional browser version of its app for when the desktop app bugs out,"[0.0, 0.0]","[0.137, 0.732, 0.132]",1
" "" Good evening! This is our Discord ","[0.875, 0.6000000000000001]","[0.323, 0.404, 0.273]",3
" ""So I downloaded the discord app","[0.0, 0.0]","[0.0, 0.574, 0.426]",1
  Thanks. Can you try opening the app-0.0.286 file instead of app-0.0.292 from the appdata folder to launch Discord?,"[0.2, 0.2]","[0.134, 0.741, 0.125]",2
its a app called Discord,"[0.0, 0.0]","[0.0, 0.526, 0.474]",2
  rebooted the computer and opened the Xbox app and sadly still not available in Discord.  ,"[-0.35, 0.7]","[0.125, 0.72, 0.155]",1
" "" Hey there","[0.0, 0.0]","[0.0, 1.0, 0.0]",2
" "" why don't you draw something","[0.0, 0.0]","[0.0, 1.0, 0.0]",1
" ""Discord is actually pretty neat app thing","[0.25, 1.0]","[0.481, 0.31, 0.209]",3
  Try launching Discord from the .exe in the app-0.0.286 folder,"[0.0, 0.0]","[0.0, 0.769, 0.231]",2
 Pretty glad discord has a mobile app,"[0.375, 1.0]","[0.521, 0.252, 0.227]",2
" ""Okay","[0.5, 0.5]","[1.0, 0.0, 0.0]",2
" "" So I seem to be having an issue with the app and my video card.  As soon as Discord opens","[0.0, 0.0]","[0.0, 0.87, 0.13]",1
 Discord has the worst UX/UI design I have ever seen in a chat app,"[-1.0, 1.0]","[0.0, 0.595, 0.405]",1
 I'm obsessed w/ ! If you're in the  area download this app to stay up to date ; find other players! ,"[-0.390625, 0.6875]","[0.0, 0.887, 0.113]",2
  do you use discord? Lil D says download it. Discord - Chat for Gamers by Hammer ; Chisel Inc.,"[0.0, 0.0]","[0.0, 0.722, 0.278]",2
 discord has such a pretty mobile app......,"[0.125, 0.75]","[0.323, 0.404, 0.273]",1
  download the app discord,"[0.0, 0.0]","[0.0, 0.526, 0.474]",2
  we can use discord's mobile app to voip \o/,"[0.0, 0.0]","[0.286, 0.714, 0.0]",1
" ""  no","[0.0, 0.0]","[0.0, 0.0, 1.0]",2
 So what am I supposed to do with my discord app,"[0.0, 0.0]","[0.0, 0.769, 0.231]",1
  can I login in the beam android app with Discord?,"[0.0, 0.0]","[0.0, 0.748, 0.252]",1
  they have an app for authentication - but I don't think they use it lmao. Discord does it with google auth tho,"[0.6, 1.0]","[0.199, 0.669, 0.132]",1
  Any Way to install a Discord App on a Amazon Fire Tablet?,"[0.0, 0.0]","[0.123, 0.507, 0.37]",1
 The PoGo Discord is doing a giveaway for a OnePlus 3 and $170 worth of Google Play/App Store vouchers ,"[0.3, 0.1]","[0.102, 0.753, 0.145]",1
  Hold on a second I thought the mass appearance of discord on twitch was supposed to be about app synergy.,"[0.0, 0.0]","[0.0, 0.863, 0.137]",1
  How do I stop Discord from lowering my volume when someone else is talking? Attenuation is already at 0% using the app on win10,"[0.0, 0.0]","[0.0, 0.743, 0.257]",2
  isn't discord a chat app?,"[0.0, 0.0]","[0.429, 0.571, 0.0]",1
 I literally don't know how to use the discord app,"[0.0, 0.0]","[0.0, 0.748, 0.252]",1
  u should def get the app called Discord,"[0.0, 0.0]","[0.0, 0.69, 0.31]",1
" ""Important Channel Update - Community app """"discord"""" join us to get to know each other !!: ","[0.10234375000000001, 0.6875]","[0.261, 0.739, 0.0]",1
 Yo  every time I open up Discord on desktop and it attempts to update it closes and stops updating. It won't let me use the app,"[0.0, 0.5]","[0.0, 0.842, 0.158]",1
nigga you retarded discord is a voice call app not a person,"[0.0, 0.0]","[0.0, 0.556, 0.444]",1
&lt;-- Transistor &lt;--- Bastionnot subbed cant get in discord FeelBadMan ,"[0.0, 0.0]","[0.201, 0.799, 0.0]",1
I just learned about this from a blind viewer who can't used their screen reader.  cont..,"[-0.5, 0.6666666666666666]","[0.0, 0.828, 0.172]",1
 wanna talk to me well its easy just get the app  and click this link to join my party ,"[0.43333333333333335, 0.8333333333333334]","[0.398, 0.602, 0.0]",1
 I'll be back on Discord because my phone crashes whenever i try to turn on the discord app,"[0.0, 0.0]","[0.0, 0.735, 0.265]",1
  How can you turn off that the discord web app opens when you switch from discord to firefox?,"[0.0, 0.0]","[0.0, 0.748, 0.252]",2
" "" Seems like I'm bad at explaining","[-0.6999999999999998, 0.6666666666666666]","[0.25, 0.4, 0.35]",1
  Been having a problem with my Discord ... Continuously Loading both on the App version and browser.,"[0.0, 0.0]","[0.0, 0.722, 0.278]",1
  Discord Best app,"[1.0, 0.3]","[0.532, 0.127, 0.342]",3
" "" I've been having problems with Discord for about a week. App won't open","[0.0, 0.5]","[0.0, 0.649, 0.351]",1
discord is an app,"[0.0, 0.0]","[0.0, 0.526, 0.474]",2
  my friends discord app keeps saying (failed to update),"[-0.5, 0.3]","[0.242, 0.547, 0.211]",1
I'm still waiting on a fully-fledged Discord app for Xbox One/PS4. Cross platform chat would be awesome.,"[0.5, 0.5]","[0.197, 0.673, 0.13]",1
" "" No","[0.0, 0.0]","[0.0, 0.0, 1.0]",2
" "" Before you guys published Discord to the public","[0.0, 0.06666666666666667]","[0.0, 0.722, 0.278]",2
  I can't hear people in the discord app on windows. I hear the noises the app makes but not people talking,"[0.0, 0.0]","[0.0, 0.907, 0.093]",1
 Don't recall who mentioned Discord as an app to keep an eye on...maybe  ? ,"[0.0, 0.0]","[0.0, 0.816, 0.184]",2
" "" lost my phone with my 2fa app","[0.0, 0.0]","[0.0, 0.723, 0.277]",1
 i didnt know there www a discord app. Well,"[0.0, 0.0]","[0.214, 0.51, 0.276]",1
 Discord app broke again as usual.,"[-0.25, 0.25]","[0.0, 0.421, 0.579]",1
  For some reason the update.exe was set to run as admin...had to open the app folder and set the Discord.exe as admin there.,"[0.0, 0.5]","[0.0, 1.0, 0.0]",1
" "" Heyo Discord! For some odd reason","[-0.16666666666666666, 0.25]","[0.0, 0.43, 0.57]",3
" "" Is it possible to preload pics on wifi but not on mobile data? Very happy with discord in general","[0.35000000000000003, 0.8333333333333334]","[0.208, 0.643, 0.149]",2
 It was all fun and games until I opened the Discord desktop app and my mouse started playing up again.,"[0.3, 0.2]","[0.214, 0.672, 0.113]",1
 i will be brawl so i can do this just with css and im not sure i can inject templates into discord's app bc they're loaded from the web :|,"[-0.25, 0.8888888888888888]","[0.0, 0.881, 0.119]",1
" "" I got a suggestion","[0.0, 0.0]","[0.0, 1.0, 0.0]",3
  Game chat app Discord crosses 11 million registered users  ,"[-0.4, 0.4]","[0.0, 0.748, 0.252]",1
" ""  I look for intelligence","[0.0, 0.0]","[0.608, 0.392, 0.0]",3
 I love having to restart the discord mobile app in order for it to actually sync chat properly...,"[0.16666666666666666, 0.26666666666666666]","[0.192, 0.685, 0.123]",2
 Oh there is a discord app for my phoneHmmmmm,"[0.0, 0.0]","[0.0, 0.722, 0.278]",1
" "" Yo so my Discord app won't open","[0.0, 0.5]","[0.0, 0.668, 0.332]",1
  you can @ me whenever and I'll still answer or message me on discord (if I remember to open the app),"[0.0, 0.5]","[0.0, 0.87, 0.13]",1
 Discord - Chat for Gamers by Hammer ; Chisel Inc. ,"[0.0, 0.0]","[0.0, 0.722, 0.278]",1
  not until you show me proof of dling the discord app,"[0.0, 0.0]","[0.0, 0.787, 0.213]",2
 Wise observation on the dualities of our perspective that kindle anger and discord. ,"[0.0, 0.55]","[0.159, 0.513, 0.328]",1
" "" how would we acquire getting that permission. That would look sick in that app. Imagine this """"Discord... PogChamp"""" ""","[-0.7142857142857143, 0.8571428571428571]","[0.0, 0.837, 0.163]",1
 Desktop app discord kills my comp for some reaosn,"[0.0, 0.0]","[0.0, 0.53, 0.47]",1
  bitch my tablet dont even run the discord app,"[0.0, 0.0]","[0.0, 0.519, 0.481]",1
" "" just a joke","[0.0, 0.0]","[0.688, 0.313, 0.0]",2
" ""There is this app called Discord","[0.0, 0.0]","[0.0, 0.649, 0.351]",2
  web app should update itself anytime you open Discord up in a tab. What's going wrong?,"[-0.25, 0.7]","[0.0, 0.691, 0.309]",1
 How to save an image from discord app,"[0.0, 0.0]","[0.269, 0.504, 0.227]",2
" ""Someones using my email for the discord app it seems like","[0.0, 0.0]","[0.176, 0.634, 0.19]",1
  does discord have website or is just an app,"[0.0, 0.0]","[0.0, 0.748, 0.252]",1
 u can use discord on Internet or download the app. ,"[0.0, 0.0]","[0.0, 0.748, 0.252]",1
Have you tried something called discord? not the character the app,"[0.0, 0.0]","[0.0, 0.787, 0.213]",2
  this is a private vers of an adult ovw kin net post im trying out on discord... app is linked there ;:3,"[0.15, 0.41875]","[0.0, 1.0, 0.0]",1
" ""The Discord app on my laptop doesn't seem to be loading","[0.0, 0.0]","[0.0, 0.787, 0.213]",1
  unable to connect to both browser and app versions of discord.,"[-0.5, 0.5]","[0.0, 0.787, 0.213]",1
  the messaging app called Discord,"[0.0, 0.0]","[0.0, 0.597, 0.403]",2
" "" Nope. Discord was open and I could send text msgs","[0.0, 0.5]","[0.0, 0.748, 0.252]",3
" "" the android app for discord will never load. I get new chat notifications","[0.13636363636363635, 0.45454545454545453]","[0.0, 0.803, 0.197]",1
" "" Added","[0.0, 0.0]","[0.0, 1.0, 0.0]",2
" "" Hey discord","[0.0, 0.0]","[0.0, 0.27, 0.73]",2
 I can't hear anyone on the discord app but i guess for some reason it works fine on browsers,"[0.4166666666666667, 0.5]","[0.115, 0.787, 0.097]",1
discord has a phone app too!,"[0.0, 0.0]","[0.0, 0.572, 0.428]",1
" "" Win10 taskbar no longer transparent after running Discord. Tried restarting PC","[0.0, 0.0]","[0.0, 0.647, 0.353]",1
  do you use discord app?,"[0.0, 0.0]","[0.0, 0.597, 0.403]",2
  :0 it's a messaging app like What'sApp but doesn't have voice chat like Discord :/ BUT it has bots n stickers so many stickers,"[0.125, 0.75]","[0.169, 0.607, 0.224]",1
" "" me try to do an app for it","[0.0, 0.0]","[0.0, 1.0, 0.0]",2
 Guys like no shit I got this app called discord for a streamer/youter (well two now) and idk why I'm nervous but I am but also super excited,"[0.26944444444444443, 0.7388888888888889]","[0.286, 0.476, 0.238]",1
 downloaded discord on my phone just so I could say hi and not one person notices gonna delete this stupid app again,"[-0.7999999999999999, 1.0]","[0.0, 0.739, 0.261]",0
  downloaded discord on my phone just so I could say hi and not one person notices gonna delete this stupid app again,"[-0.7999999999999999, 1.0]","[0.0, 0.739, 0.261]",0
  I have a friend having audio issues with Discord web app.  When she speaks she gets quieter and quieter until silent. Thoughts?,"[0.0, 0.1]","[0.134, 0.753, 0.113]",2
 What's my messaging app of choice? Discord. Definitely Discord.,"[0.0, 0.5]","[0.191, 0.426, 0.383]",2
  there is a discord phone app,"[0.0, 0.0]","[0.0, 0.597, 0.403]",2
I have a friend having audio issues with Discord web app.  When she speaks she gets quieter and quieter until sile,"[0.0, 0.0]","[0.14, 0.742, 0.118]",2
" "" Sometimes when I use discord","[0.0, 0.0]","[0.0, 0.526, 0.474]",2
  a chat client. you can use it in browser or download a desktop app :D ,"[1.0, 1.0]","[0.252, 0.748, 0.0]",2
 i got the discord app for the puyo puyo room,"[0.0, 0.0]","[0.0, 0.748, 0.252]",2
 Super impressed with Discord.  Voice / text chat free app using as a vent replacement.  Lots of possibilities for podcasters IMHO.,"[0.5777777777777778, 0.8222222222222223]","[0.368, 0.536, 0.096]",3
  bro do you have discord? I made a room for the XV2 Season. It's free you can dl the app or use the website on your pc or laptop.,"[0.4, 0.8]","[0.106, 0.806, 0.087]",2
 Am I blind or is there no way to send an invite within the discord iOS app?,"[-0.5, 0.6666666666666666]","[0.075, 0.566, 0.358]",1
" ""Discord won't open on my phone  Dear subs","[0.0, 0.5]","[0.23, 0.531, 0.239]",2
" "" Hello","[0.0, 0.0]","[0.0, 1.0, 0.0]",2
" ""A preview of my third party Discord app","[0.0, 0.0]","[0.237, 0.526, 0.237]",2
" "" Is the whole app restarting/reloading in the middle of use? Also","[0.1, 0.2]","[0.0, 1.0, 0.0]",2
 Well i'm on discord app ,"[0.0, 0.0]","[0.269, 0.385, 0.346]",2
 Third-party Discord app Clamour is coming to Windows 10 Mobile ,"[0.0, 0.0]","[0.0, 0.769, 0.231]",1
 Third-party Discord app Clamour is coming to Windows 10 Mobile ,"[0.0, 0.0]","[0.0, 0.769, 0.231]",1
 Third-partyis coming to  ,"[0.0, 0.0]","[0.0, 1.0, 0.0]",2
 Third-party Discord app Clamour is coming to Windows 10 Mobile: A third-party app developer is working to bri... ,"[0.0, 0.0]","[0.0, 0.856, 0.144]",1
 Third-party Discord app Clamour is coming to Windows 10Mobile  ,"[0.0, 0.0]","[0.0, 0.748, 0.252]",1
 Third- Discord  Clamour is coming to  10 Mobile ,"[0.0, 0.0]","[0.0, 0.722, 0.278]",2
 Third-party Discord app Clamour is coming to Windows 10 Mobile,"[0.0, 0.0]","[0.0, 0.769, 0.231]",1
" ""Third-party Discord app Clamour is coming to Windows 10 Mobile: A release date has not yet been provided","[0.0, 0.0]","[0.0, 0.856, 0.144]",1
" "" Yup","[0.0, 0.0]","[0.0, 1.0, 0.0]",2
  Third-party Discord app Clamour is coming to Windows 10 Mobile. Read more:  $MSFT,"[0.5, 0.5]","[0.0, 0.816, 0.184]",1
Third-party Discord app Clamour is coming to Windows 10 Mobile ,"[0.0, 0.0]","[0.0, 0.769, 0.231]",1
